session_id,participant_id,start_time,task_type,intended_duration_minutes,initial_task_site,task_site_count,duration_seconds,click_count,scroll_count,keyboard_activity_count,idle_seconds,active_seconds,away_seconds,tab_switch_count,video_playing_seconds,post_session_answer,drift_label
session_dd12f637-04ff-46c3-a328-6ac8a9b238dc,DS-DB46BB-520399,2026-07-24T09:13:19.147Z,learning_tutorial,10,10minuteschool.com,12,568,13,19,12,5,484,79,3,263,moved_away,1
session_e1aa7c36-acbf-4012-addd-d56dc9e6486a,DS-DB46BB-520399,2026-07-24T11:11:32.876Z,learning_tutorial,20,web.whatsapp.com,12,1657,43,73,24,30,1440,187,6,0,aligned,0
session_bc0a6dc4-5fb6-49da-8377-8b19e4bb51c3,DS-DB46BB-520399,2026-07-25T10:02:43.165Z,communication_coordination,30,web.whatsapp.com,12,2010,92,65,146,155,1572,283,14,0,moved_away,1
session_5d7e98a4-6f3f-4a33-b85f-43d27de6f86f,DS-DB46BB-520399,2026-07-25T11:10:57.299Z,reading_research,20,wikipedia.org,12,1620,37,87,27,80,1321,219,7,0,moved_away,1
session_e36fdb6f-8063-4a5a-a21b-83281801c9b8,DS-DB46BB-520399,2026-07-25T19:08:17.263Z,communication_coordination,30,meet.google.com,12,1222,54,49,103,56,1090,76,1,0,aligned,0
session_6cee1e5c-5770-4a0d-892c-244062fda96b,DS-DB46BB-520399,2026-07-27T00:12:41.978Z,learning_tutorial,60,khanacademy.org,12,2877,64,105,62,285,2529,63,15,1983,aligned,0
session_61da1f56-b386-4dd7-aa6a-ca9cbf645989,DS-DB46BB-520399,2026-07-27T13:05:40.361Z,learning_tutorial,30,10minuteschool.com,12,275,2,9,4,20,217,38,1,0,aligned,0
session_db5884f8-8617-4bc2-a653-9731fe64a84f,DS-DB46BB-520399,2026-07-27T14:06:23.252Z,learning_tutorial,20,udemy.com,12,1548,31,64,16,151,1265,132,9,1053,aligned,0
session_bdebb2e7-8c24-48bf-a426-dd2c380f63e4,DS-DB46BB-520399,2026-07-27T15:09:16.877Z,reading_research,30,wikipedia.org,12,2469,84,149,44,61,2313,95,3,0,aligned,0
session_688b36c7-2b51-4271-b964-68a3b0d2c077,DS-DB46BB-520399,2026-07-27T21:06:38.325Z,coding_problem_solving,90,bdjobs.com,12,3089,70,56,235,114,2119,856,25,0,moved_away,1
session_6d8d403d-3739-45ff-a101-9090e91ecc27,DS-DB46BB-520399,2026-07-27T22:03:07.638Z,learning_tutorial,15,10minuteschool.com,12,874,18,23,11,12,781,81,3,447,aligned,0
session_71f1039e-e05e-4a46-b170-48462de48e4e,DS-DB46BB-520399,2026-07-28T17:01:03.022Z,learning_tutorial,60,shikho.com,12,2164,50,67,38,0,1912,252,0,1213,aligned,0
session_f30db6da-1cb2-49cf-95b1-779a7b5ad3ef,DS-DB46BB-520399,2026-07-28T19:12:47.073Z,learning_tutorial,45,shikho.com,12,2078,43,108,38,9,1807,262,12,0,aligned,0
session_6bfe273c-087a-40c5-8389-f834669c5341,DS-DB46BB-520399,2026-07-29T12:09:04.341Z,communication_coordination,15,linkedin.com,12,2135,112,60,168,70,1824,241,9,0,aligned,0
session_ebeba040-bf11-448c-87d0-d7773076ef88,DS-DB46BB-520399,2026-07-29T13:21:38.125Z,learning_tutorial,90,udemy.com,12,4598,122,149,75,237,4024,337,21,0,aligned,0
session_b81b7144-898d-4dba-9e78-935078352c14,DS-DB46BB-520399,2026-07-29T16:05:41.796Z,learning_tutorial,20,udemy.com,12,2807,58,78,37,196,2157,454,13,0,moved_away,1
session_82e4732b-172e-44c5-8104-2c4080779c4b,DS-DB46BB-520399,2026-07-29T17:06:51.264Z,reading_research,30,wikipedia.org,12,977,32,60,17,85,786,106,4,0,aligned,0
session_d0b01a88-4e9d-4e47-ba5d-a2c3fe7bdd4a,DS-DD26A5-604DE2,2026-07-19T15:04:24.994Z,coding_problem_solving,60,kaggle.com,15,2691,54,71,232,464,2227,0,12,0,aligned,0
session_70a98d6a-312d-4840-8b6b-2d70abb305f8,DS-DD26A5-604DE2,2026-07-20T10:19:25.951Z,communication_coordination,20,udemy.com,15,1321,53,38,98,162,1073,86,3,0,moved_away,1
session_d0ef71df-aa89-4e49-b3b1-9a181116c304,DS-DD26A5-604DE2,2026-07-20T12:24:21.720Z,learning_tutorial,30,10minuteschool.com,15,1279,29,43,16,83,1149,47,4,689,aligned,0
session_6bbf3726-15be-4bea-a5e1-1cd1c7e4b867,DS-DD26A5-604DE2,2026-07-20T13:12:31.906Z,communication_coordination,15,web.whatsapp.com,15,563,17,15,33,76,406,81,4,0,moved_away,1
session_32eb5425-74e2-44c4-b2bf-3f5bc60f02f9,DS-DD26A5-604DE2,2026-07-20T18:02:13.930Z,coding_problem_solving,45,udemy.com,15,3071,76,74,229,258,2361,452,6,0,moved_away,1
session_84249adb-2a4a-4963-b85b-cb97d514ee5e,DS-DD26A5-604DE2,2026-07-20T21:05:28.926Z,learning_tutorial,90,10minuteschool.com,15,5687,144,248,109,0,5687,0,13,4121,aligned,0
session_d3babf1c-dcb0-480b-8798-30254738e89b,DS-DD26A5-604DE2,2026-07-21T14:06:52.168Z,learning_tutorial,45,interactivecares.com,15,4733,97,149,63,534,3918,281,19,2918,aligned,0
session_88bbf7e8-b58c-477d-b596-9e9dc417414e,DS-DD26A5-604DE2,2026-07-21T19:08:19.714Z,learning_tutorial,90,aparsclassroom.com,15,3797,58,127,43,325,3029,443,16,0,not_sure,
session_77e64711-6046-4706-8611-67ac938d5c4f,DS-DD26A5-604DE2,2026-07-21T22:12:14.170Z,learning_tutorial,60,youtube.com,15,3274,71,147,55,180,3014,80,16,948,aligned,0
session_3be62c41-029b-4524-bcf3-7a5cc359f6bb,DS-DD26A5-604DE2,2026-07-22T16:06:51.759Z,learning_tutorial,60,interactivecares.com,15,145,4,6,1,10,117,18,1,0,aligned,0
session_074cfab5-a382-4f71-be76-4b621345d2e7,DS-DD26A5-604DE2,2026-07-22T17:06:04.989Z,learning_tutorial,60,10minuteschool.com,15,2231,49,83,29,228,1885,118,7,0,aligned,0
session_9ca7576c-221b-4f0d-9dfb-a9e55f671942,DS-DD26A5-604DE2,2026-07-23T13:04:25.911Z,learning_tutorial,15,udemy.com,15,815,13,23,8,87,586,142,3,0,moved_away,1
session_f5e1287e-7959-4f75-8ca9-6c49aef4e342,DS-DD26A5-604DE2,2026-07-23T19:00:08.700Z,learning_tutorial,15,youtube.com,15,493,11,11,7,38,426,29,2,345,moved_away,1
session_2e520654-6e2e-4c06-a2b8-1caaf38787cb,DS-DD26A5-604DE2,2026-07-23T22:05:18.895Z,learning_tutorial,10,udemy.com,15,186,3,7,2,18,166,2,1,0,aligned,0
session_890ebccd-c938-4072-9f3c-e241d7735d4c,DS-DD26A5-604DE2,2026-07-24T00:15:54.192Z,reading_research,45,bdjobs.com,15,4604,119,205,80,157,3207,1240,22,0,moved_away,1
session_02e4fa35-7719-4b31-875b-2f4d1d934e61,DS-DD26A5-604DE2,2026-07-24T11:13:04.253Z,writing_creating,45,docs.google.com,15,3506,100,92,421,30,3364,112,12,0,aligned,0
session_04b09e07-f783-4f98-a242-d5b38b0ce833,DS-DD26A5-604DE2,2026-07-24T14:01:51.963Z,coding_problem_solving,60,stackoverflow.com,15,2456,38,35,169,217,1553,686,17,0,moved_away,1
session_bea8ad63-ef99-4868-89bc-b8165a0befdc,DS-DD26A5-604DE2,2026-07-24T21:14:43.567Z,communication_coordination,30,web.whatsapp.com,15,3132,123,106,199,0,2399,733,18,0,moved_away,0
session_ed852cd5-0e85-4cfd-8778-cc8441f156c5,DS-DD26A5-604DE2,2026-07-25T09:20:01.615Z,learning_tutorial,30,interactivecares.com,15,1217,28,51,20,142,999,76,5,0,aligned,0
session_bf18aff7-84c7-4809-b987-d04f4f6e51e1,DS-DD26A5-604DE2,2026-07-25T12:05:38.717Z,communication_coordination,20,nu.ac.bd,15,1441,58,48,99,89,1178,174,11,0,not_sure,
session_bd843155-b5c4-40ce-ac04-36f5f85e0285,DS-DD26A5-604DE2,2026-07-25T13:23:45.634Z,learning_tutorial,30,classroom.google.com,15,942,20,40,15,55,844,43,4,0,aligned,0
session_eaf00240-b00d-4be9-bd39-19ebe3257652,DS-DD26A5-604DE2,2026-07-25T20:05:10.128Z,reading_research,45,bdjobs.com,15,2538,79,129,58,153,1959,426,11,0,moved_away,0
session_f6f8d745-26d7-4084-9ab1-d42af0f21853,DS-DD26A5-604DE2,2026-07-25T22:06:10.468Z,learning_tutorial,20,youtube.com,15,627,15,17,8,103,437,87,4,200,moved_away,1
session_1137109e-4411-4506-b0ca-05a33d765064,DS-DD26A5-604DE2,2026-07-25T23:17:33.832Z,coding_problem_solving,45,kaggle.com,15,2520,64,34,206,187,2100,233,11,0,not_sure,
session_dcadfd4d-5e88-4d3b-93ea-c42529ca4f07,DS-DD26A5-604DE2,2026-07-26T09:08:50.225Z,learning_tutorial,10,udemy.com,15,437,6,16,4,62,363,12,1,307,moved_away,1
session_a4c703bc-d728-4f95-b210-af1d2aa73fef,DS-DD26A5-604DE2,2026-07-26T13:13:12.821Z,reading_research,15,youtube.com,15,580,13,29,5,48,532,0,0,332,aligned,0
session_44556f1c-3eaf-40f7-a042-2e0d95c839fc,DS-DD26A5-604DE2,2026-07-26T15:06:14.675Z,coding_problem_solving,20,kaggle.com,15,1103,28,32,94,67,994,42,2,0,aligned,0
session_81702a9d-a4a6-4af7-a230-c5426a7ab7f4,DS-DD26A5-604DE2,2026-07-26T22:02:55.741Z,coding_problem_solving,90,docs.google.com,15,4037,95,76,407,264,3577,196,12,0,aligned,0
session_214230d6-342e-47f0-b8df-18090d4c9d72,DS-DD26A5-604DE2,2026-07-26T23:15:13.273Z,communication_coordination,20,udemy.com,15,748,28,16,54,110,541,97,2,0,moved_away,1
session_e95d86c9-a7c8-433d-8cb7-057d34e15272,DS-DD26A5-604DE2,2026-07-27T00:01:05.347Z,reading_research,30,youtube.com,15,1514,48,94,30,132,1074,308,8,953,moved_away,1
session_585e0f8e-b320-4304-8082-661ecde52afa,DS-DD26A5-604DE2,2026-07-27T08:19:46.388Z,learning_tutorial,15,udemy.com,15,646,12,22,14,50,528,68,2,279,aligned,0
session_bba2f961-dfdc-49f3-9940-46051962a24b,DS-DD26A5-604DE2,2026-07-27T22:19:03.202Z,writing_creating,60,docs.google.com,15,2763,78,53,276,439,2093,231,10,0,moved_away,1
session_7dd57242-c5a8-4ee8-9b84-82c19ca48ed1,DS-DD26A5-604DE2,2026-07-27T23:10:07.152Z,reading_research,60,google.com,15,2849,65,138,42,476,1998,375,13,0,moved_away,1
session_e576aad9-3774-4b35-a892-0598cd5fec83,DS-DD26A5-604DE2,2026-07-28T01:18:16.145Z,learning_tutorial,45,classroom.google.com,15,2418,56,109,34,68,2350,0,7,0,aligned,0
session_e9850514-1452-4dc5-8154-2fe9506670ff,DS-DD26A5-604DE2,2026-07-28T08:14:04.307Z,communication_coordination,15,bohubrihi.com,15,983,41,26,65,104,760,119,4,0,moved_away,1
session_0e49cc9e-d73a-478a-805c-8c400ae86de7,DS-DD26A5-604DE2,2026-07-28T10:24:38.907Z,learning_tutorial,15,10minuteschool.com,15,917,28,39,13,43,874,0,0,559,not_sure,
session_ac14bbae-b9dd-414e-a261-be9cebbea6d9,DS-DD26A5-604DE2,2026-07-28T17:08:20.537Z,learning_tutorial,45,udemy.com,15,1792,27,55,27,177,1350,265,11,0,moved_away,1
session_d04afd67-cc28-43e9-93c7-28ed424c9e18,DS-DD26A5-604DE2,2026-07-28T22:24:14.320Z,learning_tutorial,45,aparsclassroom.com,15,1386,15,62,20,149,1133,104,3,738,aligned,0
session_80b0aabe-063d-4d70-93cb-517e2507725f,DS-DD26A5-604DE2,2026-07-28T23:19:18.995Z,reading_research,60,scholar.google.com,15,3899,92,198,78,565,2997,337,12,0,moved_away,1
session_45533295-d4e7-4ec5-927b-6465f3b743da,DS-F1CD05-4F1DA2,2026-07-20T08:19:30.471Z,communication_coordination,20,chatgpt.com,16,624,26,12,41,60,494,70,2,0,aligned,0
session_210ce8be-e48d-4b1f-b1b8-3fdb24ded61f,DS-F1CD05-4F1DA2,2026-07-20T09:22:31.809Z,communication_coordination,30,mail.google.com,16,2336,90,63,117,221,1640,475,17,0,moved_away,1
session_021c4aa6-e2e9-45a9-8e44-28d84ccfbf49,DS-F1CD05-4F1DA2,2026-07-20T11:01:26.690Z,communication_coordination,15,web.whatsapp.com,16,900,23,24,46,59,797,44,4,0,aligned,0
session_4d110929-71aa-42ee-b933-2fdbe000ac90,DS-F1CD05-4F1DA2,2026-07-20T12:10:41.887Z,writing_creating,45,notion.so,16,1828,67,33,159,107,1721,0,4,0,aligned,0
session_10484d29-acb1-4a60-837b-b9f63b5f9b16,DS-F1CD05-4F1DA2,2026-07-20T13:06:10.359Z,communication_coordination,10,teams.microsoft.com,16,457,13,15,32,8,383,66,2,0,aligned,0
session_6eb3f5ac-6c05-438a-b4c6-35f4df2bad15,DS-F1CD05-4F1DA2,2026-07-20T16:09:31.321Z,communication_coordination,30,web.whatsapp.com,16,1011,46,22,50,33,837,141,9,0,aligned,0
session_2bcf4bfd-9d93-4bfe-bd7e-ffa71619012e,DS-F1CD05-4F1DA2,2026-07-20T20:24:16.064Z,writing_creating,30,grammarly.com,16,1710,42,21,124,130,1469,111,8,0,aligned,0
session_0bae3d0e-859c-4d5b-8569-7fef900b87f0,DS-F1CD05-4F1DA2,2026-07-21T09:05:57.190Z,communication_coordination,15,mail.google.com,16,779,33,18,41,26,719,34,2,0,aligned,0
session_efffc440-c46b-4b42-a7b3-2fc2a4b1f451,DS-F1CD05-4F1DA2,2026-07-21T11:05:19.311Z,communication_coordination,20,claude.ai,16,2123,62,56,160,167,1724,232,6,0,aligned,0
session_dad620a2-68f6-4af9-a573-55f556ee46e1,DS-F1CD05-4F1DA2,2026-07-21T15:13:07.831Z,communication_coordination,45,web.whatsapp.com,16,2062,95,69,122,0,2062,0,8,0,aligned,0
session_a0fbfe0d-e191-4588-a67c-c7134821e809,DS-F1CD05-4F1DA2,2026-07-21T20:05:22.732Z,communication_coordination,45,web.whatsapp.com,16,1890,68,52,120,269,1577,44,3,0,aligned,0
session_d73e47a9-1f8d-431c-a01f-1f85b0000a8a,DS-F1CD05-4F1DA2,2026-07-22T13:03:10.085Z,communication_coordination,15,claude.ai,16,911,31,23,56,99,662,150,5,0,moved_away,1
session_07d40682-f6cb-4e8e-85e5-c29ace315bc8,DS-F1CD05-4F1DA2,2026-07-22T15:17:39.538Z,writing_creating,15,office.com,16,1840,48,21,182,133,1656,51,9,0,not_sure,
session_9a836339-1d0f-4da9-96ed-c52d973028dc,DS-F1CD05-4F1DA2,2026-07-22T17:20:53.344Z,communication_coordination,45,drive.google.com,16,5222,171,121,284,645,3688,889,23,0,moved_away,0
session_261f76ef-8b67-452f-bcea-ed020f5f20b5,DS-F1CD05-4F1DA2,2026-07-22T22:04:26.004Z,communication_coordination,45,mail.google.com,16,1791,60,40,90,228,1422,141,8,0,aligned,0
session_c60dd81f-7b4f-4861-b87a-ec3a1182d42e,DS-F1CD05-4F1DA2,2026-07-22T23:04:26.236Z,writing_creating,45,zoom.us,16,3486,96,75,375,119,3367,0,4,0,aligned,0
session_fc47b614-d5f3-4d9d-b4f1-be5c3900d7ef,DS-F1CD05-4F1DA2,2026-07-23T09:21:36.066Z,writing_creating,90,linkedin.com,16,6259,166,111,466,30,4887,1342,49,0,moved_away,1
session_6956df23-4132-444f-a08c-16fbd70e429f,DS-F1CD05-4F1DA2,2026-07-23T13:19:55.126Z,communication_coordination,15,web.whatsapp.com,16,1064,55,20,60,0,1052,12,2,0,aligned,0
session_b6ee6bd6-6f1f-4d2b-a6c9-c9f579ff0046,DS-F1CD05-4F1DA2,2026-07-23T16:04:16.040Z,learning_tutorial,20,mail.google.com,16,701,15,22,15,75,613,13,2,0,aligned,0
session_3aec9340-d21c-4943-a5ba-606124c78bd7,DS-F1CD05-4F1DA2,2026-07-23T17:23:16.271Z,communication_coordination,10,gemini.google.com,16,727,23,9,38,14,575,138,5,0,moved_away,1
session_6e8e71d5-eac3-4e16-b988-f1258c09565f,DS-F1CD05-4F1DA2,2026-07-23T18:15:57.588Z,coding_problem_solving,15,geeksforgeeks.org,16,1100,24,19,81,54,838,208,6,0,moved_away,1
session_bf473da0-1a02-4b9e-b9cd-88c1dccc63e3,DS-F1CD05-4F1DA2,2026-07-24T01:06:16.647Z,communication_coordination,20,web.whatsapp.com,16,1072,51,49,67,25,970,77,4,0,aligned,1
session_36a88ebc-80d2-40ee-9632-3160f43e8861,DS-F1CD05-4F1DA2,2026-07-24T19:19:58.904Z,other_planned_task,30,chatgpt.com,16,2028,42,37,71,23,1514,491,14,0,moved_away,1
session_06514ba3-80c7-4c40-a689-9d48fec05f96,DS-F1CD05-4F1DA2,2026-07-25T00:15:29.701Z,communication_coordination,20,mail.google.com,16,2697,111,71,196,0,2548,149,9,0,aligned,0
session_80707000-891b-49fb-9c38-3a1f163e59be,DS-F1CD05-4F1DA2,2026-07-25T10:17:36.656Z,communication_coordination,30,discord.com,16,1209,37,16,48,89,886,234,8,0,moved_away,1
session_977305e6-627f-44e1-9c6c-45ac14ef4055,DS-F1CD05-4F1DA2,2026-07-25T17:10:29.423Z,other_planned_task,45,drive.google.com,16,2276,60,60,65,240,1991,45,1,0,aligned,0
session_0ca42bd7-566e-4fa2-9d1b-f45a279dcca6,DS-F1CD05-4F1DA2,2026-07-25T21:09:52.317Z,communication_coordination,45,web.whatsapp.com,16,133,5,0,9,7,125,1,0,0,aligned,0
session_8e217510-61ab-4eba-8bf9-13fe320a159f,DS-F1CD05-4F1DA2,2026-07-26T01:22:04.464Z,writing_creating,15,canva.com,16,502,7,5,30,46,389,67,2,0,moved_away,1
session_7eca6371-0d5e-400a-910b-9b1dadc48342,DS-F1CD05-4F1DA2,2026-07-26T10:01:32.819Z,communication_coordination,20,zoom.us,16,1435,68,43,79,71,1320,44,5,0,aligned,0
session_70f43426-9cbc-43d6-b781-3d7e556e9ad5,DS-F1CD05-4F1DA2,2026-07-26T17:24:02.118Z,communication_coordination,10,mail.google.com,16,330,10,9,20,25,260,45,2,0,aligned,0
session_d1e25193-fffa-4f07-bb7a-7b6acd84965a,DS-F1CD05-4F1DA2,2026-07-26T18:09:47.112Z,communication_coordination,15,web.whatsapp.com,16,661,23,18,28,63,466,132,5,0,moved_away,1
session_c3fe4951-8f03-477f-b772-2abf1f7775b8,DS-F1CD05-4F1DA2,2026-07-26T21:02:50.920Z,reading_research,20,ostad.com,16,757,21,43,20,74,651,32,1,0,aligned,0
session_46a3523c-250c-43d9-8130-246593e5999d,DS-F1CD05-4F1DA2,2026-07-26T22:06:19.582Z,writing_creating,60,canva.com,16,5956,172,89,572,662,5294,0,5,0,aligned,0
session_69a1d2ae-2736-4fc9-95f4-2a462a3c8430,DS-F1CD05-4F1DA2,2026-07-27T09:17:41.912Z,other_planned_task,30,drive.google.com,16,1125,29,34,32,172,953,0,5,0,moved_away,1
session_63855761-14a4-4bc2-a01a-920f7a1eaa84,DS-F1CD05-4F1DA2,2026-07-27T10:20:57.762Z,communication_coordination,10,linkedin.com,16,760,18,12,57,22,617,121,6,0,moved_away,1
session_fc3b9c78-0d3e-4901-a635-884ccda568ad,DS-F1CD05-4F1DA2,2026-07-27T12:14:58.170Z,communication_coordination,10,teams.microsoft.com,16,564,29,10,36,61,483,20,2,0,moved_away,1
session_1c07283e-345e-4ad4-b070-65b95a24013f,DS-F1CD05-4F1DA2,2026-07-27T17:13:08.346Z,communication_coordination,20,discord.com,16,1288,65,34,84,0,1186,102,4,0,aligned,0
session_26e73048-55bc-42ad-9b3d-7b827d561e05,DS-F1CD05-4F1DA2,2026-07-27T21:24:54.672Z,communication_coordination,15,teams.microsoft.com,16,2449,67,51,144,36,2013,400,11,0,moved_away,1
session_2f3cfb84-08ca-41b6-909f-413d74db0a9b,DS-FC0C25-B37A92,2026-07-20T00:20:54.603Z,learning_tutorial,15,coursera.org,13,1022,28,51,20,46,812,164,7,0,aligned,0
session_31a6d20b-28a6-4716-baff-30d8fb385873,DS-FC0C25-B37A92,2026-07-20T01:16:04.859Z,coding_problem_solving,60,kaggle.com,13,4349,152,132,517,0,4136,213,16,0,aligned,0
session_d8fdcf39-38e0-41ef-8e0b-1b25de3e5c05,DS-FC0C25-B37A92,2026-07-20T11:02:27.927Z,learning_tutorial,30,aparsclassroom.com,13,1070,23,61,22,45,1009,16,6,0,aligned,0
session_6ec0735c-d35f-4bf8-96f4-b9eeb5ab88e5,DS-FC0C25-B37A92,2026-07-20T15:22:15.366Z,coding_problem_solving,90,canva.com,13,3603,125,94,397,631,2972,0,15,0,aligned,0
session_bc142eab-910a-4b9a-8262-b657b19f8a1f,DS-FC0C25-B37A92,2026-07-20T18:17:04.668Z,learning_tutorial,45,aparsclassroom.com,13,3958,95,181,64,436,3522,0,17,0,aligned,0
session_3e2fb30f-c706-4ca9-9f7f-25c4a96663bd,DS-FC0C25-B37A92,2026-07-20T22:00:37.013Z,learning_tutorial,45,udemy.com,13,1497,36,58,11,261,1144,92,7,671,moved_away,1
session_9b165398-63c1-472b-9f2f-7a8c96dfd8e5,DS-FC0C25-B37A92,2026-07-21T10:22:31.467Z,coding_problem_solving,90,kaggle.com,13,4629,136,144,490,183,3906,540,3,0,aligned,0
session_e07bdd21-4082-43d8-8a34-57b9b42ca69a,DS-FC0C25-B37A92,2026-07-21T18:20:11.606Z,coding_problem_solving,20,stackoverflow.com,13,692,25,23,92,0,640,52,3,0,aligned,0
session_7c966f84-82e7-4b03-89f1-b8d04820d304,DS-FC0C25-B37A92,2026-07-21T21:16:52.540Z,coding_problem_solving,20,hackerrank.com,13,1233,49,32,128,25,1054,154,5,0,aligned,0
session_5350021c-f87e-4657-b734-559920307248,DS-FC0C25-B37A92,2026-07-21T22:00:37.289Z,coding_problem_solving,45,geeksforgeeks.org,13,3458,91,106,376,2,2871,585,15,0,aligned,0
session_9c27b58c-84eb-441a-b943-7eb4c231f190,DS-FC0C25-B37A92,2026-07-22T01:02:32.803Z,communication_coordination,10,meet.google.com,13,586,36,32,55,24,519,43,2,0,aligned,0
session_bb512dc7-9ca1-4b8b-bc1e-0035e0fb2854,DS-FC0C25-B37A92,2026-07-22T15:03:25.003Z,coding_problem_solving,15,kaggle.com,13,806,11,21,76,48,622,136,4,0,moved_away,1
session_94ba7e59-3e66-45a9-8c4f-84baa34b157d,DS-FC0C25-B37A92,2026-07-22T17:15:03.497Z,coding_problem_solving,20,kaggle.com,13,1425,39,36,144,146,1155,124,7,0,aligned,0
session_bc5dd1ba-270c-4238-a2de-a841f60b4c42,DS-FC0C25-B37A92,2026-07-22T22:11:20.824Z,learning_tutorial,45,coursera.org,13,193,5,9,2,0,178,15,1,0,aligned,0
session_81ff18a3-99c2-4113-81b8-111d0d630560,DS-FC0C25-B37A92,2026-07-22T23:21:01.412Z,coding_problem_solving,30,kaggle.com,13,899,27,21,112,0,855,44,4,0,aligned,0
session_6ed8f596-2c75-49ca-bcf1-052f015a7ce6,DS-FC0C25-B37A92,2026-07-23T08:23:13.402Z,coding_problem_solving,30,hackerrank.com,13,1068,49,29,124,7,1040,21,5,0,aligned,0
session_75a7b92f-6918-4fcc-92c7-f0bfb8512348,DS-FC0C25-B37A92,2026-07-23T10:00:49.140Z,reading_research,30,scholar.google.com,13,989,55,85,23,33,956,0,2,0,not_sure,
session_8492853d-d922-4970-86fd-e10efe50d34b,DS-FC0C25-B37A92,2026-07-23T15:07:37.801Z,coding_problem_solving,90,stackoverflow.com,13,125,3,1,15,2,116,7,1,0,aligned,0
session_8b71617e-b2d1-41a7-bf00-9822f71d94f8,DS-FC0C25-B37A92,2026-07-23T17:20:15.126Z,communication_coordination,45,meet.google.com,13,3208,145,124,281,277,2524,407,12,0,aligned,0
session_aa1a72ea-e9bc-4010-ae53-b98b80033e7f,DS-FC0C25-B37A92,2026-07-23T20:16:26.526Z,coding_problem_solving,15,geeksforgeeks.org,13,1012,32,33,112,94,836,82,5,0,moved_away,1
session_b5e77ded-67eb-442a-b9d5-8e616bbbafdc,DS-FC0C25-B37A92,2026-07-23T23:13:45.067Z,learning_tutorial,10,udemy.com,13,912,28,35,17,0,821,91,5,406,aligned,0
session_ec5ef30c-269f-4cb7-a6b4-97263bb85349,DS-FC0C25-B37A92,2026-07-24T01:19:33.882Z,learning_tutorial,20,coursera.org,13,1014,39,48,22,23,922,69,7,0,aligned,0
session_3226c140-cee1-450f-af4a-308095085491,DS-FC0C25-B37A92,2026-07-24T08:02:03.000Z,coding_problem_solving,60,leetcode.com,13,2479,79,60,301,0,2371,108,9,0,aligned,0
session_c24ad5af-0a77-4515-b496-eaa3369bde13,DS-FC0C25-B37A92,2026-07-24T11:19:24.921Z,learning_tutorial,30,geeksforgeeks.org,13,2859,83,141,54,150,2334,375,10,0,moved_away,1
session_399d7b7a-fb85-4a25-aedf-cd09a7200737,DS-FC0C25-B37A92,2026-07-24T13:17:10.616Z,coding_problem_solving,60,kaggle.com,13,3728,140,78,417,89,3287,352,15,0,aligned,0
session_87022f3e-e813-40bb-9188-4585220256bb,DS-FC0C25-B37A92,2026-07-24T16:03:16.729Z,coding_problem_solving,20,kaggle.com,13,859,29,28,75,97,678,84,3,0,moved_away,1
session_f82d4ab8-416b-4d9e-9aa3-785f13096acf,DS-FC0C25-B37A92,2026-07-24T17:21:47.745Z,coding_problem_solving,30,kaggle.com,13,1851,44,52,231,0,1578,273,8,0,aligned,0
session_939598e7-64a8-4a34-b680-f3e50230db9a,DS-FC0C25-B37A92,2026-07-25T09:13:01.420Z,learning_tutorial,45,kaggle.com,13,2633,74,122,70,103,2411,119,11,0,aligned,0
session_718e92b4-23b4-4f49-a5ce-91041ff38b69,DS-FC0C25-B37A92,2026-07-25T14:17:05.677Z,reading_research,15,scholar.google.com,13,833,37,59,22,38,720,75,3,0,moved_away,1
session_a04aaf83-2cad-43a7-9806-87f9c66a4875,DS-FC0C25-B37A92,2026-07-25T16:16:44.366Z,communication_coordination,20,mail.google.com,13,1040,54,44,87,0,941,99,5,0,aligned,0
session_ad8ffcbf-59a0-412f-9170-6b3a4218e965,DS-FC0C25-B37A92,2026-07-25T17:00:17.149Z,learning_tutorial,10,udvash.com,13,499,16,32,14,68,431,0,1,349,aligned,0
session_36add20d-13e1-42e7-9566-91b8382829b7,DS-FC0C25-B37A92,2026-07-25T18:00:16.352Z,coding_problem_solving,20,geeksforgeeks.org,13,191,2,0,12,10,142,39,1,0,moved_away,1
session_7bd55d5f-629a-4ffb-95d2-7502ef7c9f6e,DS-FC0C25-B37A92,2026-07-25T19:19:07.265Z,coding_problem_solving,30,geeksforgeeks.org,13,1380,58,37,147,29,1225,126,4,0,aligned,0
session_6c3a3040-c589-4e18-886c-2a1a0807e7c3,DS-FC0C25-B37A92,2026-07-25T20:00:50.677Z,learning_tutorial,45,udvash.com,13,6234,178,305,113,102,5510,622,9,0,aligned,0
session_7d25a52f-3964-4ca0-9d3e-3694b24e4174,DS-FC0C25-B37A92,2026-07-25T23:00:25.499Z,coding_problem_solving,20,udvash.com,13,128,6,3,16,12,116,0,1,0,aligned,0
